student_id,full_name,course_code,course_name,year,semester,metu_credit,ects_credit,letter_grade
2587037,Tuna Korkmaz,3610102,TUR102 TURKISH II,2,4,2(0-2),2.0,DC
2587037,Tuna Korkmaz,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,6(3-0),6.0,DC
2587037,Tuna Korkmaz,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,BA
2587037,Tuna Korkmaz,3890242,SNG242 OBJECT ORIENTED SOFTWARE DEVELOPMENT,2,4,7(3-2),7.0,DD
2587037,Tuna Korkmaz,3620202,HST202,2,4,2(0-2),2.0,DC
2587037,Tuna Korkmaz,3890303,SNG303 SOFTWARE PROJECT MANAGEMENT,3,5,5(3-0),5.0,BB
2587037,Tuna Korkmaz,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,2(0-0),2.0,DD
2587037,Tuna Korkmaz,3890300,SNG300 SUMMER PRACTICE I,3,5,2(0-0),2.0,DD
2587037,Tuna Korkmaz,3550315,CNG315 ALGORITHMS,3,5,6(3-0),6.0,DD
2587037,Tuna Korkmaz,3550315,CNG315 ALGORITHMS,3,5,6(3-0),6.0,CB
2587037,Tuna Korkmaz,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,5.5(3-0),5.5,DC
2587037,Tuna Korkmaz,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,BB
2587037,Tuna Korkmaz,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,CB
2587037,Tuna Korkmaz,3890346,SNG346 WEB APPLICATION DEVELOPMENT,3,6,5(3-0),5.0,CC
2587037,Tuna Korkmaz,3890352,SNG352 SOFTWARE TESTING AND QUALITY ASSURANCE,3,6,5(3-0),5.0,DD
2587037,Tuna Korkmaz,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,CC
2587037,Tuna Korkmaz,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,BA
2587037,Tuna Korkmaz,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,6(3-0),6.0,AA
2587037,Tuna Korkmaz,3890491,SNG491 SOFTWARE ENGINEERING SENIOR PROJECT I,4,7,7(2-2),7.0,BA
2587037,Tuna Korkmaz,3890400,SNG400 SUMMER PRACTICE II,4,7,2(0-0),2.0,AA
2587037,Tuna Korkmaz,3890492,SNG492 SOFTWARE ENGINEERING SENIOR PROJECT II,4,8,7(1-4),7.0,CC
2587038,Ali Öztürk,3550100,CNG100 INTRODUCTION TO INFORMATION TECH. AND APPLICATIONS,1,1,0(2-0),1.0,DD
2587038,Ali Öztürk,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,DD
2587038,Ali Öztürk,3890101,SNG101 INTRODUCTION TO SOFTWARE ENGINEERING & ORIENTATION,1,1,0(2-0),1.0,BA
2587038,Ali Öztürk,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,BA
2587038,Ali Öztürk,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,DC
2587038,Ali Öztürk,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,AA
2587038,Ali Öztürk,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,DD
2587038,Ali Öztürk,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,CC
2587038,Ali Öztürk,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,AA
2587038,Ali Öztürk,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,DC
2587038,Ali Öztürk,3620201,HST201,2,3,0(2-0),2.0,BA
2587038,Ali Öztürk,3620201,HST201,2,3,0(2-0),2.0,DC
2587038,Ali Öztürk,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,BA
2587038,Ali Öztürk,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,AA
2587038,Ali Öztürk,3890201,SNG201 INTRODUCTION TO SOFTWARE ENGINEERING,2,3,3(3-0),5.0,DD
2587038,Ali Öztürk,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,CC
2587038,Ali Öztürk,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,CC
2587038,Ali Öztürk,3620202,HST202,2,4,2(0-2),2.0,DD
2587038,Ali Öztürk,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,6(3-0),6.0,BB
2587038,Ali Öztürk,3890221,SNG221 SOFTWARE REQUIREMENTS ENGINEERING,2,4,5(3-0),5.0,CB
2587038,Ali Öztürk,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,2(0-0),2.0,DC
2587038,Ali Öztürk,3890300,SNG300 SUMMER PRACTICE I,3,5,2(0-0),2.0,BA
2587038,Ali Öztürk,3890330,SNG330 SOFTWARE DESIGN,3,5,5(3-0),5.0,DD
2587038,Ali Öztürk,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,4(3-0),4.0,BB
2587038,Ali Öztürk,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,6(3-0),6.0,AA
2587038,Ali Öztürk,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,CB
2587038,Ali Öztürk,3890346,SNG346 WEB APPLICATION DEVELOPMENT,3,6,5(3-0),5.0,DC
2587038,Ali Öztürk,3890352,SNG352 SOFTWARE TESTING AND QUALITY ASSURANCE,3,6,5(3-0),5.0,DC
2587038,Ali Öztürk,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,5.5(3-0),5.5,CC
2587038,Ali Öztürk,3890491,SNG491 SOFTWARE ENGINEERING SENIOR PROJECT I,4,7,7(2-2),7.0,AA
2587038,Ali Öztürk,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,6(3-0),6.0,BA
2587038,Ali Öztürk,3890400,SNG400 SUMMER PRACTICE II,4,7,2(0-0),2.0,AA
2587038,Ali Öztürk,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,CB
2587038,Ali Öztürk,3890492,SNG492 SOFTWARE ENGINEERING SENIOR PROJECT II,4,8,7(1-4),7.0,CB
2587039,Deniz Güneş,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,AA
2587039,Deniz Güneş,3890111,SNG111 INTRODUCTION TO COMPUTER SCIENCE AND PROGRAMMING,1,1,4(3-2),4.0,AA
2587039,Deniz Güneş,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,DC
2587039,Deniz Güneş,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,AA
2587039,Deniz Güneş,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,CC
2587039,Deniz Güneş,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,AA
2587039,Deniz Güneş,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,DC
2587039,Deniz Güneş,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,DC
2587039,Deniz Güneş,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,AA
2587039,Deniz Güneş,3890140,SNG140 PROGRAMMING,1,2,4(3-2),4.0,DD
2587039,Deniz Güneş,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,CC
2587039,Deniz Güneş,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,AA
2587039,Deniz Güneş,3620201,HST201,2,3,0(2-0),2.0,CB
2587039,Deniz Güneş,3890201,SNG201 INTRODUCTION TO SOFTWARE ENGINEERING,2,3,3(3-0),5.0,DD
2587039,Deniz Güneş,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,BB
2587039,Deniz Güneş,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,DC
2587039,Deniz Güneş,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,6(3-0),6.0,CB
2587039,Deniz Güneş,3890221,SNG221 SOFTWARE REQUIREMENTS ENGINEERING,2,4,5(3-0),5.0,BA
2587039,Deniz Güneş,3890221,SNG221 SOFTWARE REQUIREMENTS ENGINEERING,2,4,5(3-0),5.0,DD
2587039,Deniz Güneş,3610102,TUR102 TURKISH II,2,4,2(0-2),2.0,DC
2587039,Deniz Güneş,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,2(0-0),2.0,DD
2587039,Deniz Güneş,3550315,CNG315 ALGORITHMS,3,5,6(3-0),6.0,DC
2587039,Deniz Güneş,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,6(3-0),6.0,BA
2587039,Deniz Güneş,3890300,SNG300 SUMMER PRACTICE I,3,5,2(0-0),2.0,CB
2587039,Deniz Güneş,3890330,SNG330 SOFTWARE DESIGN,3,5,5(3-0),5.0,DC
2587039,Deniz Güneş,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,5.5(3-0),5.5,BA
2587039,Deniz Güneş,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,CB
2587039,Deniz Güneş,3890352,SNG352 SOFTWARE TESTING AND QUALITY ASSURANCE,3,6,5(3-0),5.0,DD
2587039,Deniz Güneş,3890346,SNG346 WEB APPLICATION DEVELOPMENT,3,6,5(3-0),5.0,BA
2587039,Deniz Güneş,3890400,SNG400 SUMMER PRACTICE II,4,7,2(0-0),2.0,BA
2587039,Deniz Güneş,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,CB
2587039,Deniz Güneş,3890491,SNG491 SOFTWARE ENGINEERING SENIOR PROJECT I,4,7,7(2-2),7.0,CB
2587039,Deniz Güneş,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,6(3-0),6.0,DC
2587039,Deniz Güneş,3890492,SNG492 SOFTWARE ENGINEERING SENIOR PROJECT II,4,8,7(1-4),7.0,BB
2587040,Tuna Doğan,3890101,SNG101 INTRODUCTION TO SOFTWARE ENGINEERING & ORIENTATION,1,1,0(2-0),1.0,BA
2587040,Tuna Doğan,3890111,SNG111 INTRODUCTION TO COMPUTER SCIENCE AND PROGRAMMING,1,1,4(3-2),4.0,DC
2587040,Tuna Doğan,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,CB
2587040,Tuna Doğan,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,DC
2587040,Tuna Doğan,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,CB
2587040,Tuna Doğan,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,BB
2587040,Tuna Doğan,3890140,SNG140 PROGRAMMING,1,2,4(3-2),4.0,BB
2587040,Tuna Doğan,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,AA
2587040,Tuna Doğan,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,DC
2587040,Tuna Doğan,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,CB
2587040,Tuna Doğan,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,BA
2587040,Tuna Doğan,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,AA
2587040,Tuna Doğan,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,AA
2587040,Tuna Doğan,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,BB
2587040,Tuna Doğan,3890201,SNG201 INTRODUCTION TO SOFTWARE ENGINEERING,2,3,3(3-0),5.0,BB
2587040,Tuna Doğan,3610102,TUR102 TURKISH II,2,4,2(0-2),2.0,DC
2587040,Tuna Doğan,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,6(3-0),6.0,DD
2587040,Tuna Doğan,3890242,SNG242 OBJECT ORIENTED SOFTWARE DEVELOPMENT,2,4,7(3-2),7.0,DD
2587040,Tuna Doğan,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,BB
2587040,Tuna Doğan,3620202,HST202,2,4,2(0-2),2.0,BA
2587040,Tuna Doğan,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,2(0-0),2.0,DC
2587040,Tuna Doğan,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,4(3-0),4.0,AA
2587040,Tuna Doğan,3890300,SNG300 SUMMER PRACTICE I,3,5,2(0-0),2.0,CC
2587040,Tuna Doğan,3890303,SNG303 SOFTWARE PROJECT MANAGEMENT,3,5,5(3-0),5.0,CB
2587040,Tuna Doğan,3550315,CNG315 ALGORITHMS,3,5,6(3-0),6.0,BA
2587040,Tuna Doğan,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,CB
2587040,Tuna Doğan,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,5.5(3-0),5.5,DC
2587040,Tuna Doğan,3890346,SNG346 WEB APPLICATION DEVELOPMENT,3,6,5(3-0),5.0,BA
2587040,Tuna Doğan,3890352,SNG352 SOFTWARE TESTING AND QUALITY ASSURANCE,3,6,5(3-0),5.0,CC
2587040,Tuna Doğan,3890491,SNG491 SOFTWARE ENGINEERING SENIOR PROJECT I,4,7,7(2-2),7.0,BB
2587040,Tuna Doğan,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,DD
2587040,Tuna Doğan,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,6(3-0),6.0,CC
2587040,Tuna Doğan,3890400,SNG400 SUMMER PRACTICE II,4,7,2(0-0),2.0,AA
2587040,Tuna Doğan,3890492,SNG492 SOFTWARE ENGINEERING SENIOR PROJECT II,4,8,7(1-4),7.0,DC
2587041,Ozan Kılıç,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,BB
2587041,Ozan Kılıç,3550100,CNG100 INTRODUCTION TO INFORMATION TECH. AND APPLICATIONS,1,1,0(2-0),1.0,DD
2587041,Ozan Kılıç,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,BA
2587041,Ozan Kılıç,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,BB
2587041,Ozan Kılıç,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,DD
2587041,Ozan Kılıç,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,CC
2587041,Ozan Kılıç,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,BB
2587041,Ozan Kılıç,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,BB
2587041,Ozan Kılıç,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,BB
2587041,Ozan Kılıç,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,DC
2587041,Ozan Kılıç,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,AA
2587041,Ozan Kılıç,3890201,SNG201 INTRODUCTION TO SOFTWARE ENGINEERING,2,3,3(3-0),5.0,CB
2587041,Ozan Kılıç,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,AA
2587041,Ozan Kılıç,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,BB
2587041,Ozan Kılıç,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,AA
2587041,Ozan Kılıç,3890221,SNG221 SOFTWARE REQUIREMENTS ENGINEERING,2,4,5(3-0),5.0,DC
2587041,Ozan Kılıç,3890242,SNG242 OBJECT ORIENTED SOFTWARE DEVELOPMENT,2,4,7(3-2),7.0,BB
2587041,Ozan Kılıç,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,DD
2587041,Ozan Kılıç,3550232,CNG232 LOGIC DESIGN,2,4,7(3-2),7.0,AA
2587041,Ozan Kılıç,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,6(3-0),6.0,BB
2587041,Ozan Kılıç,3550331,CNG331 COMPUTER ORGANIZATION,3,5,6(3-0),6.0,BA
2587041,Ozan Kılıç,3550315,CNG315 ALGORITHMS,3,5,6(3-0),6.0,CB
2587041,Ozan Kılıç,3890303,SNG303 SOFTWARE PROJECT MANAGEMENT,3,5,5(3-0),5.0,DC
2587041,Ozan Kılıç,3890300,SNG300 SUMMER PRACTICE I,3,5,2(0-0),2.0,AA
2587041,Ozan Kılıç,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,4(3-0),4.0,BA
2587041,Ozan Kılıç,3890346,SNG346 WEB APPLICATION DEVELOPMENT,3,6,5(3-0),5.0,CB
2587041,Ozan Kılıç,3890352,SNG352 SOFTWARE TESTING AND QUALITY ASSURANCE,3,6,5(3-0),5.0,CC
2587041,Ozan Kılıç,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,5.5(3-0),5.5,CB
2587041,Ozan Kılıç,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,CC
2587041,Ozan Kılıç,3890400,SNG400 SUMMER PRACTICE II,4,7,2(0-0),2.0,CC
2587041,Ozan Kılıç,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,AA
2587041,Ozan Kılıç,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,6(3-0),6.0,DD
2587041,Ozan Kılıç,3890491,SNG491 SOFTWARE ENGINEERING SENIOR PROJECT I,4,7,7(2-2),7.0,AA
2587041,Ozan Kılıç,3890492,SNG492 SOFTWARE ENGINEERING SENIOR PROJECT II,4,8,7(1-4),7.0,DD
2587042,İrem Güneş,3890101,SNG101 INTRODUCTION TO SOFTWARE ENGINEERING & ORIENTATION,1,1,0(2-0),1.0,BB
2587042,İrem Güneş,3550100,CNG100 INTRODUCTION TO INFORMATION TECH. AND APPLICATIONS,1,1,0(2-0),1.0,CC
2587042,İrem Güneş,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,BB
2587042,İrem Güneş,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,AA
2587042,İrem Güneş,3890111,SNG111 INTRODUCTION TO COMPUTER SCIENCE AND PROGRAMMING,1,1,4(3-2),4.0,BA
2587042,İrem Güneş,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,BA
2587042,İrem Güneş,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,BB
2587042,İrem Güneş,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,CC
2587042,İrem Güneş,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,BB
2587042,İrem Güneş,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,BB
2587042,İrem Güneş,3890201,SNG201 INTRODUCTION TO SOFTWARE ENGINEERING,2,3,3(3-0),5.0,CC
2587042,İrem Güneş,3620201,HST201,2,3,0(2-0),2.0,AA
2587042,İrem Güneş,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,BA
2587042,İrem Güneş,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,BB
2587042,İrem Güneş,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,DC
2587042,İrem Güneş,3620202,HST202,2,4,2(0-2),2.0,DC
2587042,İrem Güneş,3890221,SNG221 SOFTWARE REQUIREMENTS ENGINEERING,2,4,5(3-0),5.0,BB
2587042,İrem Güneş,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,DD
2587042,İrem Güneş,3890242,SNG242 OBJECT ORIENTED SOFTWARE DEVELOPMENT,2,4,7(3-2),7.0,AA
2587042,İrem Güneş,3550232,CNG232 LOGIC DESIGN,2,4,7(3-2),7.0,BA
2587042,İrem Güneş,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,4(3-0),4.0,CC
2587042,İrem Güneş,3890330,SNG330 SOFTWARE DESIGN,3,5,5(3-0),5.0,AA
2587042,İrem Güneş,3550331,CNG331 COMPUTER ORGANIZATION,3,5,6(3-0),6.0,BA
2587042,İrem Güneş,3890300,SNG300 SUMMER PRACTICE I,3,5,2(0-0),2.0,BA
2587042,İrem Güneş,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,2(0-0),2.0,BB
2587042,İrem Güneş,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,BA
2587042,İrem Güneş,3890352,SNG352 SOFTWARE TESTING AND QUALITY ASSURANCE,3,6,5(3-0),5.0,BB
2587042,İrem Güneş,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,5.5(3-0),5.5,CC
2587042,İrem Güneş,3890346,SNG346 WEB APPLICATION DEVELOPMENT,3,6,5(3-0),5.0,CB
2587042,İrem Güneş,3890491,SNG491 SOFTWARE ENGINEERING SENIOR PROJECT I,4,7,7(2-2),7.0,DC
2587042,İrem Güneş,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,6(3-0),6.0,AA
2587042,İrem Güneş,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,CC
2587042,İrem Güneş,3890400,SNG400 SUMMER PRACTICE II,4,7,2(0-0),2.0,CB
2587042,İrem Güneş,3890492,SNG492 SOFTWARE ENGINEERING SENIOR PROJECT II,4,8,7(1-4),7.0,BB
2587043,Yusuf Korkmaz,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,CC
2587043,Yusuf Korkmaz,3890101,SNG101 INTRODUCTION TO SOFTWARE ENGINEERING & ORIENTATION,1,1,0(2-0),1.0,CC
2587043,Yusuf Korkmaz,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,CC
2587043,Yusuf Korkmaz,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,CB
2587043,Yusuf Korkmaz,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,BB
2587043,Yusuf Korkmaz,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,CC
2587043,Yusuf Korkmaz,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,CB
2587043,Yusuf Korkmaz,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,BB
2587043,Yusuf Korkmaz,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,AA
2587043,Yusuf Korkmaz,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,AA
2587043,Yusuf Korkmaz,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,AA
2587043,Yusuf Korkmaz,3620201,HST201,2,3,0(2-0),2.0,AA
2587043,Yusuf Korkmaz,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,CC
2587043,Yusuf Korkmaz,3890201,SNG201 INTRODUCTION TO SOFTWARE ENGINEERING,2,3,3(3-0),5.0,CB
2587043,Yusuf Korkmaz,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,AA
2587043,Yusuf Korkmaz,3550232,CNG232 LOGIC DESIGN,2,4,7(3-2),7.0,DD
2587043,Yusuf Korkmaz,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,5(3-0),5.0,BB
2587043,Yusuf Korkmaz,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,6(3-0),6.0,BA
2587043,Yusuf Korkmaz,3890221,SNG221 SOFTWARE REQUIREMENTS ENGINEERING,2,4,5(3-0),5.0,DD
2587043,Yusuf Korkmaz,3620202,HST202,2,4,2(0-2),2.0,AA
2587043,Yusuf Korkmaz,3890303,SNG303 SOFTWARE PROJECT MANAGEMENT,3,5,5(3-0),5.0,CB
2587043,Yusuf Korkmaz,3550331,CNG331 COMPUTER ORGANIZATION,3,5,6(3-0),6.0,AA
2587043,Yusuf Korkmaz,3890300,SNG300 SUMMER PRACTICE I,3,5,2(0-0),2.0,CC
2587043,Yusuf Korkmaz,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,4(3-0),4.0,CC
2587043,Yusuf Korkmaz,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,6(3-0),6.0,CC
2587043,Yusuf Korkmaz,3890352,SNG352 SOFTWARE TESTING AND QUALITY ASSURANCE,3,6,5(3-0),5.0,AA
2587043,Yusuf Korkmaz,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,5.5(3-0),5.5,DC
2587043,Yusuf Korkmaz,3890346,SNG346 WEB APPLICATION DEVELOPMENT,3,6,5(3-0),5.0,BB
2587043,Yusuf Korkmaz,3890341,SNG341 SOFTWARE CONSTRUCTION AND EVOLUTION,3,6,6(3-2),6.0,AA
2587043,Yusuf Korkmaz,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,6(3-0),6.0,AA
2587043,Yusuf Korkmaz,3890460,SNG460 SOFTWARE SECURITY,4,7,5(3-0),5.0,CB
2587043,Yusuf Korkmaz,3890491,SNG491 SOFTWARE ENGINEERING SENIOR PROJECT I,4,7,7(2-2),7.0,BA
2587043,Yusuf Korkmaz,3890400,SNG400 SUMMER PRACTICE II,4,7,2(0-0),2.0,BB
2587043,Yusuf Korkmaz,3890492,SNG492 SOFTWARE ENGINEERING SENIOR PROJECT II,4,8,7(1-4),7.0,DD
2587044,Ali Koç,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,CB
2587044,Ali Koç,3890101,SNG101 INTRODUCTION TO SOFTWARE ENGINEERING & ORIENTATION,1,1,0(2-0),1.0,CB
2587044,Ali Koç,3890101,SNG101 INTRODUCTION TO SOFTWARE ENGINEERING & ORIENTATION,1,1,0(2-0),1.0,AA
2587044,Ali Koç,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,CB
2587044,Ali Koç,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,DD
2587044,Ali Koç,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,BA
2587044,Ali Koç,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,CB
2587044,Ali Koç,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,CC
